"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"01/10/2025 00:05:00","CAPITL",61757,104.66,5.45,0.00
"01/10/2025 00:05:00","CENTRL",61754,97.92,-1.29,0.00
"01/10/2025 00:05:00","DUNWOD",61760,108.44,9.23,0.00
"01/10/2025 00:05:00","GENESE",61753,94.45,-4.76,0.00
"01/10/2025 00:05:00","H Q",61844,97.52,-1.69,0.00
"01/10/2025 00:05:00","HUD VL",61758,107.94,8.73,0.00
"01/10/2025 00:05:00","LONGIL",61762,111.11,11.90,0.00
"01/10/2025 00:05:00","MHK VL",61756,102.18,2.97,0.00
"01/10/2025 00:05:00","MILLWD",61759,108.24,9.03,0.00
"01/10/2025 00:05:00","N.Y.C.",61761,108.94,9.73,0.00
"01/10/2025 00:05:00","NORTH",61755,97.82,-1.39,0.00
"01/10/2025 00:05:00","NPX",61845,105.96,6.75,0.00
"01/10/2025 00:05:00","O H",61846,89.49,-9.72,0.00
"01/10/2025 00:05:00","PJM",61847,37.48,1.19,62.93
"01/10/2025 00:05:00","WEST",61752,91.97,-7.24,0.00
"01/10/2025 00:10:00","CAPITL",61757,104.08,5.52,0.00
"01/10/2025 00:10:00","CENTRL",61754,97.39,-1.18,0.00
"01/10/2025 00:10:00","DUNWOD",61760,107.94,9.37,0.00
"01/10/2025 00:10:00","GENESE",61753,93.64,-4.93,0.00
"01/10/2025 00:10:00","H Q",61844,96.80,-1.77,0.00
"01/10/2025 00:10:00","HUD VL",61758,107.34,8.77,0.00
"01/10/2025 00:10:00","LONGIL",61762,110.39,11.82,0.00
"01/10/2025 00:10:00","MHK VL",61756,101.72,3.15,0.00
"01/10/2025 00:10:00","MILLWD",61759,107.63,9.06,0.00
"01/10/2025 00:10:00","N.Y.C.",61761,108.52,9.95,0.00
"01/10/2025 00:10:00","NORTH",61755,96.99,-1.58,0.00
"01/10/2025 00:10:00","NPX",61845,105.36,6.80,0.00
"01/10/2025 00:10:00","O H",61846,88.81,-9.76,0.00
"01/10/2025 00:10:00","PJM",61847,36.92,1.28,62.93
"01/10/2025 00:10:00","WEST",61752,91.27,-7.29,0.00
"01/10/2025 00:15:00","CAPITL",61757,114.43,6.27,0.00
"01/10/2025 00:15:00","CENTRL",61754,106.75,-1.41,0.00
"01/10/2025 00:15:00","DUNWOD",61760,118.33,10.16,0.00
"01/10/2025 00:15:00","GENESE",61753,102.76,-5.41,0.00
"01/10/2025 00:15:00","H Q",61844,106.10,-2.06,0.00
"01/10/2025 00:15:00","HUD VL",61758,117.79,9.62,0.00
"01/10/2025 00:15:00","LONGIL",61762,121.03,12.87,0.00
"01/10/2025 00:15:00","MHK VL",61756,111.62,3.46,0.00
"01/10/2025 00:15:00","MILLWD",61759,118.11,9.94,0.00
"01/10/2025 00:15:00","N.Y.C.",61761,118.98,10.82,0.00
"01/10/2025 00:15:00","NORTH",61755,106.32,-1.84,0.00
"01/10/2025 00:15:00","NPX",61845,115.73,7.57,0.00
"01/10/2025 00:15:00","O H",61846,97.45,-10.71,0.00
"01/10/2025 00:15:00","PJM",61847,46.64,1.40,62.93
"01/10/2025 00:15:00","WEST",61752,100.16,-8.00,0.00
"01/10/2025 00:20:00","CAPITL",61757,142.66,8.07,-0.06
"01/10/2025 00:20:00","CENTRL",61754,132.78,-1.75,-0.01
"01/10/2025 00:20:00","DUNWOD",61760,146.94,12.37,-0.05
"01/10/2025 00:20:00","GENESE",61753,127.26,-7.27,-0.01
"01/10/2025 00:20:00","H Q",61844,132.11,-2.42,0.00
"01/10/2025 00:20:00","HUD VL",61758,146.27,11.70,-0.05
"01/10/2025 00:20:00","LONGIL",61762,150.03,15.46,-0.05
"01/10/2025 00:20:00","MHK VL",61756,138.71,4.17,-0.01
"01/10/2025 00:20:00","MILLWD",61759,146.68,12.11,-0.05
"01/10/2025 00:20:00","N.Y.C.",61761,147.62,13.05,-0.05
"01/10/2025 00:20:00","NORTH",61755,132.51,-2.01,0.00
"01/10/2025 00:20:00","NPX",61845,143.99,9.41,-0.06
"01/10/2025 00:20:00","O H",61846,120.41,-14.12,-0.01
"01/10/2025 00:20:00","PJM",61847,59.80,1.35,76.06
"01/10/2025 00:20:00","WEST",61752,123.90,-10.63,-0.01
"01/10/2025 00:25:00","CAPITL",61757,129.41,7.32,0.00
"01/10/2025 00:25:00","CENTRL",61754,120.63,-1.46,0.00
"01/10/2025 00:25:00","DUNWOD",61760,133.08,10.99,0.00
"01/10/2025 00:25:00","GENESE",61753,116.23,-5.86,0.00
"01/10/2025 00:25:00","H Q",61844,119.89,-2.19,0.00
"01/10/2025 00:25:00","HUD VL",61758,132.46,10.37,0.00
"01/10/2025 00:25:00","LONGIL",61762,136.00,13.91,0.00
"01/10/2025 00:25:00","MHK VL",61756,125.88,3.79,0.00
"01/10/2025 00:25:00","MILLWD",61759,132.84,10.75,0.00
"01/10/2025 00:25:00","N.Y.C.",61761,133.69,11.60,0.00
"01/10/2025 00:25:00","NORTH",61755,120.26,-1.83,0.00
"01/10/2025 00:25:00","NPX",61845,130.51,8.42,0.00
"01/10/2025 00:25:00","O H",61846,110.37,-11.72,0.00
"01/10/2025 00:25:00","PJM",61847,47.22,1.22,76.09
"01/10/2025 00:25:00","WEST",61752,113.42,-8.67,0.00
"01/10/2025 00:30:00","CAPITL",61757,107.15,6.06,0.00
"01/10/2025 00:30:00","CENTRL",61754,99.67,-1.42,0.00
"01/10/2025 00:30:00","DUNWOD",61760,110.19,9.10,0.00
"01/10/2025 00:30:00","GENESE",61753,96.64,-4.45,0.00
"01/10/2025 00:30:00","H Q",61844,99.37,-1.72,0.00
"01/10/2025 00:30:00","HUD VL",61758,109.68,8.59,0.00
"01/10/2025 00:30:00","LONGIL",61762,112.71,11.62,0.00
"01/10/2025 00:30:00","MHK VL",61756,104.12,3.03,0.00
"01/10/2025 00:30:00","MILLWD",61759,109.99,8.90,0.00
"01/10/2025 00:30:00","N.Y.C.",61761,110.70,9.61,0.00
"01/10/2025 00:30:00","NORTH",61755,99.58,-1.51,0.00
"01/10/2025 00:30:00","NPX",61845,108.06,6.97,0.00
"01/10/2025 00:30:00","O H",61846,92.09,-9.00,0.00
"01/10/2025 00:30:00","PJM",61847,26.01,1.01,76.09
"01/10/2025 00:30:00","WEST",61752,94.62,-6.47,0.00
"01/10/2025 00:35:00","CAPITL",61757,126.45,7.04,0.00
"01/10/2025 00:35:00","CENTRL",61754,117.85,-1.56,0.00
"01/10/2025 00:35:00","DUNWOD",61760,130.27,10.86,0.00
"01/10/2025 00:35:00","GENESE",61753,114.03,-5.37,0.00
"01/10/2025 00:35:00","H Q",61844,117.37,-2.03,0.00
"01/10/2025 00:35:00","HUD VL",61758,129.68,10.27,0.00
"01/10/2025 00:35:00","LONGIL",61762,133.37,13.96,0.00
"01/10/2025 00:35:00","MHK VL",61756,123.11,3.71,0.00
"01/10/2025 00:35:00","MILLWD",61759,130.03,10.62,0.00
"01/10/2025 00:35:00","N.Y.C.",61761,130.87,11.46,0.00
"01/10/2025 00:35:00","NORTH",61755,117.73,-1.67,0.00
"01/10/2025 00:35:00","NPX",61845,127.53,8.12,0.00
"01/10/2025 00:35:00","O H",61846,108.54,-10.86,0.00
"01/10/2025 00:35:00","PJM",61847,73.96,1.19,46.64
"01/10/2025 00:35:00","WEST",61752,111.52,-7.88,0.00
"01/10/2025 00:40:00","CAPITL",61757,109.01,6.07,0.00
"01/10/2025 00:40:00","CENTRL",61754,101.50,-1.44,0.00
"01/10/2025 00:40:00","DUNWOD",61760,112.21,9.27,0.00
"01/10/2025 00:40:00","GENESE",61753,98.00,-4.94,0.00
"01/10/2025 00:40:00","H Q",61844,101.29,-1.65,0.00
"01/10/2025 00:40:00","HUD VL",61758,111.68,8.74,0.00
"01/10/2025 00:40:00","LONGIL",61762,114.87,11.94,0.00
"01/10/2025 00:40:00","MHK VL",61756,106.23,3.29,0.00
"01/10/2025 00:40:00","MILLWD",61759,112.00,9.06,0.00
"01/10/2025 00:40:00","N.Y.C.",61761,112.72,9.78,0.00
"01/10/2025 00:40:00","NORTH",61755,101.60,-1.34,0.00
"01/10/2025 00:40:00","NPX",61845,109.94,7.00,0.00
"01/10/2025 00:40:00","O H",61846,93.05,-9.88,0.00
"01/10/2025 00:40:00","PJM",61847,57.22,0.92,46.64
"01/10/2025 00:40:00","WEST",61752,95.63,-7.31,0.00
"01/10/2025 00:45:00","CAPITL",61757,104.56,5.82,0.00
"01/10/2025 00:45:00","CENTRL",61754,97.26,-1.48,0.00
"01/10/2025 00:45:00","DUNWOD",61760,107.82,9.08,0.00
"01/10/2025 00:45:00","GENESE",61753,93.90,-4.84,0.00
"01/10/2025 00:45:00","H Q",61844,97.16,-1.58,0.00
"01/10/2025 00:45:00","HUD VL",61758,107.33,8.59,0.00
"01/10/2025 00:45:00","LONGIL",61762,110.39,11.65,0.00
"01/10/2025 00:45:00","MHK VL",61756,101.80,3.06,0.00
"01/10/2025 00:45:00","MILLWD",61759,107.63,8.89,0.00
"01/10/2025 00:45:00","N.Y.C.",61761,108.42,9.68,0.00
"01/10/2025 00:45:00","NORTH",61755,97.45,-1.29,0.00
"01/10/2025 00:45:00","NPX",61845,105.55,6.81,0.00
"01/10/2025 00:45:00","O H",61846,89.16,-9.58,0.00
"01/10/2025 00:45:00","PJM",61847,52.98,0.89,46.64
"01/10/2025 00:45:00","WEST",61752,91.54,-7.20,0.00
"01/10/2025 00:50:00","CAPITL",61757,135.89,7.69,0.00
"01/10/2025 00:50:00","CENTRL",61754,126.41,-1.79,0.00
"01/10/2025 00:50:00","DUNWOD",61760,139.74,11.54,0.00
"01/10/2025 00:50:00","GENESE",61753,121.67,-6.53,0.00
"01/10/2025 00:50:00","H Q",61844,126.15,-2.06,0.00
"01/10/2025 00:50:00","HUD VL",61758,139.09,10.89,0.00
"01/10/2025 00:50:00","LONGIL",61762,143.07,14.86,0.00
"01/10/2025 00:50:00","MHK VL",61756,132.30,4.10,0.00
"01/10/2025 00:50:00","MILLWD",61759,139.49,11.28,0.00
"01/10/2025 00:50:00","N.Y.C.",61761,140.39,12.19,0.00
"01/10/2025 00:50:00","NORTH",61755,126.67,-1.53,0.00
"01/10/2025 00:50:00","NPX",61845,137.30,8.97,-0.12
"01/10/2025 00:50:00","O H",61846,115.26,-12.94,0.00
"01/10/2025 00:50:00","PJM",61847,67.51,1.02,61.71
"01/10/2025 00:50:00","WEST",61752,118.58,-9.62,0.00
"01/10/2025 00:55:00","CAPITL",61757,104.77,5.93,0.00
"01/10/2025 00:55:00","CENTRL",61754,97.36,-1.48,0.00
"01/10/2025 00:55:00","DUNWOD",61760,107.74,8.90,0.00
"01/10/2025 00:55:00","GENESE",61753,94.00,-4.84,0.00
"01/10/2025 00:55:00","H Q",61844,97.25,-1.59,0.00
"01/10/2025 00:55:00","HUD VL",61758,107.23,8.40,0.00
"01/10/2025 00:55:00","LONGIL",61762,110.30,11.46,0.00
"01/10/2025 00:55:00","MHK VL",61756,101.80,2.96,0.00
"01/10/2025 00:55:00","MILLWD",61759,107.54,8.70,0.00
"01/10/2025 00:55:00","N.Y.C.",61761,108.33,9.49,0.00
"01/10/2025 00:55:00","NORTH",61755,97.65,-1.18,0.00
"01/10/2025 00:55:00","NPX",61845,105.98,7.02,-0.12
"01/10/2025 00:55:00","O H",61846,89.25,-9.59,0.00
"01/10/2025 00:55:00","PJM",61847,37.91,0.79,61.71
"01/10/2025 00:55:00","WEST",61752,91.63,-7.21,0.00
"01/10/2025 01:00:00","CAPITL",61757,91.61,5.10,0.00
"01/10/2025 01:00:00","CENTRL",61754,85.30,-1.21,0.00
"01/10/2025 01:00:00","DUNWOD",61760,94.38,7.87,0.00
"01/10/2025 01:00:00","GENESE",61753,82.27,-4.24,0.00
"01/10/2025 01:00:00","H Q",61844,85.22,-1.30,0.00
"01/10/2025 01:00:00","HUD VL",61758,93.86,7.35,0.00
"01/10/2025 01:00:00","LONGIL",61762,96.98,10.46,0.00
"01/10/2025 01:00:00","MHK VL",61756,89.10,2.59,0.00
"01/10/2025 01:00:00","MILLWD",61759,94.21,7.70,0.00
"01/10/2025 01:00:00","N.Y.C.",61761,95.00,8.48,0.00
"01/10/2025 01:00:00","NORTH",61755,85.48,-1.03,0.00
"01/10/2025 01:00:00","NPX",61845,92.60,5.96,-0.12
"01/10/2025 01:00:00","O H",61846,78.04,-8.47,0.00
"01/10/2025 01:00:00","PJM",61847,25.49,0.69,61.71
"01/10/2025 01:00:00","WEST",61752,80.20,-6.31,0.00
"01/10/2025 01:05:00","CAPITL",61757,91.19,5.00,0.00
"01/10/2025 01:05:00","CENTRL",61754,84.73,-1.47,0.00
"01/10/2025 01:05:00","DUNWOD",61760,94.29,8.10,0.00
"01/10/2025 01:05:00","GENESE",61753,81.89,-4.31,0.00
"01/10/2025 01:05:00","H Q",61844,84.90,-1.29,0.00
"01/10/2025 01:05:00","HUD VL",61758,93.78,7.59,0.00
"01/10/2025 01:05:00","LONGIL",61762,97.14,10.95,0.00
"01/10/2025 01:05:00","MHK VL",61756,88.78,2.58,0.00
"01/10/2025 01:05:00","MILLWD",61759,94.12,7.92,0.00
"01/10/2025 01:05:00","N.Y.C.",61761,94.99,8.80,0.00
"01/10/2025 01:05:00","NORTH",61755,85.16,-1.03,0.00
"01/10/2025 01:05:00","NPX",61845,89.59,5.86,2.46
"01/10/2025 01:05:00","O H",61846,77.75,-8.44,0.00
"01/10/2025 01:05:00","PJM",61847,21.21,0.77,65.76
"01/10/2025 01:05:00","WEST",61752,79.82,-6.38,0.00
"01/10/2025 01:10:00","CAPITL",61757,91.11,4.99,0.00
"01/10/2025 01:10:00","CENTRL",61754,84.83,-1.29,0.00
"01/10/2025 01:10:00","DUNWOD",61760,94.30,8.19,0.00
"01/10/2025 01:10:00","GENESE",61753,81.73,-4.39,0.00
"01/10/2025 01:10:00","H Q",61844,84.83,-1.29,0.00
"01/10/2025 01:10:00","HUD VL",61758,93.70,7.58,0.00
"01/10/2025 01:10:00","LONGIL",61762,96.88,10.76,0.00
"01/10/2025 01:10:00","MHK VL",61756,88.79,2.67,0.00
"01/10/2025 01:10:00","MILLWD",61759,94.04,7.92,0.00
"01/10/2025 01:10:00","N.Y.C.",61761,94.91,8.79,0.00
"01/10/2025 01:10:00","NORTH",61755,85.00,-1.12,0.00
"01/10/2025 01:10:00","NPX",61845,89.51,5.86,2.46
"01/10/2025 01:10:00","O H",61846,77.59,-8.53,0.00
"01/10/2025 01:10:00","PJM",61847,21.31,0.95,65.76
"01/10/2025 01:10:00","WEST",61752,79.84,-6.28,0.00
"01/10/2025 01:15:00","CAPITL",61757,91.19,5.00,0.00
"01/10/2025 01:15:00","CENTRL",61754,85.16,-1.03,0.00
"01/10/2025 01:15:00","DUNWOD",61760,94.39,8.19,0.00
"01/10/2025 01:15:00","GENESE",61753,81.89,-4.31,0.00
"01/10/2025 01:15:00","H Q",61844,84.73,-1.47,0.00
"01/10/2025 01:15:00","HUD VL",61758,93.78,7.59,0.00
