"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"04/21/2024 00:05:00","CAPITL",61757,19.24,0.41,0.00
"04/21/2024 00:05:00","CENTRL",61754,18.75,-0.08,0.00
"04/21/2024 00:05:00","DUNWOD",61760,19.84,1.02,0.00
"04/21/2024 00:05:00","GENESE",61753,18.49,-0.34,0.00
"04/21/2024 00:05:00","H Q",61844,18.77,-0.06,0.00
"04/21/2024 00:05:00","HUD VL",61758,19.75,0.92,0.00
"04/21/2024 00:05:00","LONGIL",61762,20.09,1.26,0.00
"04/21/2024 00:05:00","MHK VL",61756,19.03,0.21,0.00
"04/21/2024 00:05:00","MILLWD",61759,19.78,0.96,0.00
"04/21/2024 00:05:00","N.Y.C.",61761,19.95,1.13,0.00
"04/21/2024 00:05:00","NORTH",61755,18.49,-0.34,0.00
"04/21/2024 00:05:00","NPX",61845,18.03,0.53,1.32
"04/21/2024 00:05:00","O H",61846,18.13,-0.70,0.00
"04/21/2024 00:05:00","PJM",61847,18.99,0.17,0.00
"04/21/2024 00:05:00","WEST",61752,18.49,-0.34,0.00
"04/21/2024 00:10:00","CAPITL",61757,19.11,0.41,0.00
"04/21/2024 00:10:00","CENTRL",61754,18.66,-0.04,0.00
"04/21/2024 00:10:00","DUNWOD",61760,19.75,1.05,0.00
"04/21/2024 00:10:00","GENESE",61753,18.38,-0.32,0.00
"04/21/2024 00:10:00","H Q",61844,18.63,-0.07,0.00
"04/21/2024 00:10:00","HUD VL",61758,19.63,0.93,0.00
"04/21/2024 00:10:00","LONGIL",61762,19.97,1.27,0.00
"04/21/2024 00:10:00","MHK VL",61756,18.89,0.19,0.00
"04/21/2024 00:10:00","MILLWD",61759,19.69,0.99,0.00
"04/21/2024 00:10:00","N.Y.C.",61761,19.88,1.18,0.00
"04/21/2024 00:10:00","NORTH",61755,18.33,-0.37,0.00
"04/21/2024 00:10:00","NPX",61845,17.90,0.52,1.32
"04/21/2024 00:10:00","O H",61846,18.06,-0.64,0.00
"04/21/2024 00:10:00","PJM",61847,18.93,0.23,0.00
"04/21/2024 00:10:00","WEST",61752,18.42,-0.28,0.00
"04/21/2024 00:15:00","CAPITL",61757,18.84,0.37,0.00
"04/21/2024 00:15:00","CENTRL",61754,18.50,0.04,0.00
"04/21/2024 00:15:00","DUNWOD",61760,19.43,0.96,0.00
"04/21/2024 00:15:00","GENESE",61753,18.30,-0.17,0.00
"04/21/2024 00:15:00","H Q",61844,18.39,-0.07,0.00
"04/21/2024 00:15:00","HUD VL",61758,19.33,0.87,0.00
"04/21/2024 00:15:00","LONGIL",61762,19.65,1.18,0.00
