"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"06/18/2024 00:05:00","CAPITL",61757,34.56,1.46,0.00
"06/18/2024 00:05:00","CENTRL",61754,33.67,0.56,0.00
"06/18/2024 00:05:00","DUNWOD",61760,34.86,1.75,0.00
"06/18/2024 00:05:00","GENESE",61753,34.20,1.09,0.00
"06/18/2024 00:05:00","H Q",61844,32.68,-0.43,0.00
"06/18/2024 00:05:00","HUD VL",61758,34.60,1.49,0.00
"06/18/2024 00:05:00","LONGIL",61762,46.81,2.42,-11.28
"06/18/2024 00:05:00","MHK VL",61756,34.17,1.06,0.00
"06/18/2024 00:05:00","MILLWD",61759,34.70,1.59,0.00
"06/18/2024 00:05:00","N.Y.C.",61761,35.00,1.89,0.00
"06/18/2024 00:05:00","NORTH",61755,32.84,-0.27,0.00
"06/18/2024 00:05:00","NPX",61845,34.10,0.99,0.00
"06/18/2024 00:05:00","O H",61846,33.81,0.70,0.00
"06/18/2024 00:05:00","PJM",61847,33.97,0.86,0.00
"06/18/2024 00:05:00","WEST",61752,34.53,1.42,0.00
"06/18/2024 00:10:00","CAPITL",61757,34.33,1.41,0.00
"06/18/2024 00:10:00","CENTRL",61754,33.61,0.69,0.00
"06/18/2024 00:10:00","DUNWOD",61760,34.60,1.68,0.00
"06/18/2024 00:10:00","GENESE",61753,34.10,1.18,0.00
"06/18/2024 00:10:00","H Q",61844,32.46,-0.46,0.00
"06/18/2024 00:10:00","HUD VL",61758,34.33,1.41,0.00
"06/18/2024 00:10:00","LONGIL",61762,46.79,2.34,-11.53
"06/18/2024 00:10:00","MHK VL",61756,34.00,1.08,0.00
"06/18/2024 00:10:00","MILLWD",61759,34.44,1.52,0.00
"06/18/2024 00:10:00","N.Y.C.",61761,34.73,1.81,0.00
"06/18/2024 00:10:00","NORTH",61755,32.59,-0.33,0.00
"06/18/2024 00:10:00","NPX",61845,33.91,0.99,0.00
"06/18/2024 00:10:00","O H",61846,33.77,0.85,0.00
"06/18/2024 00:10:00","PJM",61847,33.84,0.92,0.00
"06/18/2024 00:10:00","WEST",61752,34.53,1.61,0.00
"06/18/2024 00:15:00","CAPITL",61757,35.53,1.50,0.00
"06/18/2024 00:15:00","CENTRL",61754,34.58,0.54,0.00
"06/18/2024 00:15:00","DUNWOD",61760,35.77,1.73,0.00
"06/18/2024 00:15:00","GENESE",61753,35.19,1.16,0.00
"06/18/2024 00:15:00","H Q",61844,33.59,-0.44,0.00
"06/18/2024 00:15:00","HUD VL",61758,35.49,1.46,0.00
"06/18/2024 00:15:00","LONGIL",61762,46.60,2.42,-10.15
"06/18/2024 00:15:00","MHK VL",61756,35.09,1.06,0.00
"06/18/2024 00:15:00","MILLWD",61759,35.60,1.57,0.00
"06/18/2024 00:15:00","N.Y.C.",61761,35.90,1.87,0.00
"06/18/2024 00:15:00","NORTH",61755,33.69,-0.34,0.00
"06/18/2024 00:15:00","NPX",61845,35.12,1.09,0.00
"06/18/2024 00:15:00","O H",61846,34.82,0.78,0.00
"06/18/2024 00:15:00","PJM",61847,34.82,0.78,0.00
"06/18/2024 00:15:00","WEST",61752,35.49,1.46,0.00
"06/18/2024 00:20:00","CAPITL",61757,33.72,1.45,0.00
"06/18/2024 00:20:00","CENTRL",61754,32.75,0.48,0.00
"06/18/2024 00:20:00","DUNWOD",61760,33.94,1.68,0.00
"06/18/2024 00:20:00","GENESE",61753,33.33,1.06,0.00
"06/18/2024 00:20:00","H Q",61844,31.81,-0.45,0.00
"06/18/2024 00:20:00","HUD VL",61758,33.68,1.42,0.00
"06/18/2024 00:20:00","LONGIL",61762,46.58,2.32,-11.99
"06/18/2024 00:20:00","MHK VL",61756,33.23,0.97,0.00
"06/18/2024 00:20:00","MILLWD",61759,33.78,1.52,0.00
"06/18/2024 00:20:00","N.Y.C.",61761,34.07,1.81,0.00
"06/18/2024 00:20:00","NORTH",61755,31.91,-0.35,0.00
"06/18/2024 00:20:00","NPX",61845,33.33,1.06,0.00
"06/18/2024 00:20:00","O H",61846,33.01,0.74,0.00
"06/18/2024 00:20:00","PJM",61847,33.01,0.74,0.00
"06/18/2024 00:20:00","WEST",61752,33.65,1.39,0.00
"06/18/2024 00:25:00","CAPITL",61757,31.81,1.37,0.00
"06/18/2024 00:25:00","CENTRL",61754,30.90,0.46,0.00
"06/18/2024 00:25:00","DUNWOD",61760,32.03,1.58,0.00
"06/18/2024 00:25:00","GENESE",61753,31.48,1.04,0.00
"06/18/2024 00:25:00","H Q",61844,30.02,-0.43,0.00
"06/18/2024 00:25:00","HUD VL",61758,31.81,1.37,0.00
"06/18/2024 00:25:00","LONGIL",61762,46.53,2.19,-13.89
"06/18/2024 00:25:00","MHK VL",61756,31.36,0.91,0.00
"06/18/2024 00:25:00","MILLWD",61759,31.87,1.43,0.00
"06/18/2024 00:25:00","N.Y.C.",61761,32.15,1.70,0.00
"06/18/2024 00:25:00","NORTH",61755,30.14,-0.30,0.00
"06/18/2024 00:25:00","NPX",61845,31.48,1.04,0.00
"06/18/2024 00:25:00","O H",61846,31.17,0.73,0.00
"06/18/2024 00:25:00","PJM",61847,31.14,0.70,0.00
"06/18/2024 00:25:00","WEST",61752,31.75,1.31,0.00
"06/18/2024 00:30:00","CAPITL",61757,32.93,1.42,0.00
"06/18/2024 00:30:00","CENTRL",61754,31.95,0.44,0.00
"06/18/2024 00:30:00","DUNWOD",61760,33.18,1.67,0.00
"06/18/2024 00:30:00","GENESE",61753,32.46,0.94,0.00
"06/18/2024 00:30:00","H Q",61844,31.07,-0.44,0.00
"06/18/2024 00:30:00","HUD VL",61758,32.96,1.45,0.00
"06/18/2024 00:30:00","LONGIL",61762,46.53,2.30,-12.72
"06/18/2024 00:30:00","MHK VL",61756,32.46,0.94,0.00
"06/18/2024 00:30:00","MILLWD",61759,33.06,1.54,0.00
