"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"11/13/2024 00:05:00","CAPITL",61757,26.54,0.72,0.00
"11/13/2024 00:05:00","CENTRL",61754,26.02,0.21,0.00
"11/13/2024 00:05:00","DUNWOD",61760,27.11,1.29,0.00
"11/13/2024 00:05:00","GENESE",61753,25.27,-0.54,0.00
"11/13/2024 00:05:00","H Q",61844,25.89,0.08,0.00
"11/13/2024 00:05:00","HUD VL",61758,26.95,1.13,0.00
"11/13/2024 00:05:00","LONGIL",61762,26.95,1.13,0.00
"11/13/2024 00:05:00","MHK VL",61756,27.00,1.19,0.00
"11/13/2024 00:05:00","MILLWD",61759,27.03,1.21,0.00
"11/13/2024 00:05:00","N.Y.C.",61761,27.13,1.32,0.00
"11/13/2024 00:05:00","NORTH",61755,26.36,0.54,0.00
"11/13/2024 00:05:00","NPX",61845,25.48,0.49,0.82
"11/13/2024 00:05:00","O H",61846,24.96,-0.85,0.00
"11/13/2024 00:05:00","PJM",61847,26.31,0.49,0.00
"11/13/2024 00:05:00","WEST",61752,25.69,-0.13,0.00
"11/13/2024 00:10:00","CAPITL",61757,25.93,0.73,0.00
"11/13/2024 00:10:00","CENTRL",61754,25.25,0.05,0.00
"11/13/2024 00:10:00","DUNWOD",61760,26.55,1.36,0.00
"11/13/2024 00:10:00","GENESE",61753,24.54,-0.66,0.00
"11/13/2024 00:10:00","H Q",61844,25.27,0.08,0.00
"11/13/2024 00:10:00","HUD VL",61758,26.38,1.18,0.00
"11/13/2024 00:10:00","LONGIL",61762,26.45,1.26,0.00
"11/13/2024 00:10:00","MHK VL",61756,26.30,1.11,0.00
"11/13/2024 00:10:00","MILLWD",61759,26.48,1.28,0.00
"11/13/2024 00:10:00","N.Y.C.",61761,26.61,1.41,0.00
"11/13/2024 00:10:00","NORTH",61755,25.62,0.43,0.00
"11/13/2024 00:10:00","NPX",61845,24.90,0.53,0.82
"11/13/2024 00:10:00","O H",61846,24.14,-1.06,0.00
"11/13/2024 00:10:00","PJM",61847,25.57,0.38,0.00
"11/13/2024 00:10:00","WEST",61752,24.84,-0.35,0.00
"11/13/2024 00:15:00","CAPITL",61757,25.36,0.69,0.00
"11/13/2024 00:15:00","CENTRL",61754,24.77,0.10,0.00
"11/13/2024 00:15:00","DUNWOD",61760,26.00,1.33,0.00
"11/13/2024 00:15:00","GENESE",61753,24.08,-0.59,0.00
"11/13/2024 00:15:00","H Q",61844,24.72,0.05,0.00
"11/13/2024 00:15:00","HUD VL",61758,25.85,1.18,0.00
"11/13/2024 00:15:00","LONGIL",61762,25.90,1.23,0.00
"11/13/2024 00:15:00","MHK VL",61756,25.75,1.08,0.00
"11/13/2024 00:15:00","MILLWD",61759,25.95,1.28,0.00
