"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"02/04/2024 00:05:00","CAPITL",61757,35.39,0.96,0.00
"02/04/2024 00:05:00","CENTRL",61754,33.87,-0.55,0.00
"02/04/2024 00:05:00","DUNWOD",61760,35.76,1.34,0.00
"02/04/2024 00:05:00","GENESE",61753,32.70,-1.72,0.00
"02/04/2024 00:05:00","H Q",61844,34.80,0.38,0.00
"02/04/2024 00:05:00","HUD VL",61758,35.63,1.20,0.00
"02/04/2024 00:05:00","LONGIL",61762,36.28,1.86,0.00
"02/04/2024 00:05:00","MHK VL",61756,35.32,0.89,0.00
"02/04/2024 00:05:00","MILLWD",61759,35.70,1.27,0.00
"02/04/2024 00:05:00","N.Y.C.",61761,35.90,1.48,0.00
"02/04/2024 00:05:00","NORTH",61755,35.73,1.31,0.00
"02/04/2024 00:05:00","NPX",61845,35.35,0.93,0.00
"02/04/2024 00:05:00","O H",61846,31.29,-3.13,0.00
"02/04/2024 00:05:00","PJM",61847,33.77,-0.66,0.00
"02/04/2024 00:05:00","WEST",61752,32.12,-2.31,0.00
"02/04/2024 00:10:00","CAPITL",61757,32.12,0.91,0.00
"02/04/2024 00:10:00","CENTRL",61754,30.69,-0.53,0.00
"02/04/2024 00:10:00","DUNWOD",61760,32.50,1.28,0.00
"02/04/2024 00:10:00","GENESE",61753,29.59,-1.62,0.00
"02/04/2024 00:10:00","H Q",61844,31.56,0.34,0.00
"02/04/2024 00:10:00","HUD VL",61758,32.34,1.12,0.00
"02/04/2024 00:10:00","LONGIL",61762,32.96,1.75,0.00
"02/04/2024 00:10:00","MHK VL",61756,32.03,0.81,0.00
"02/04/2024 00:10:00","MILLWD",61759,32.43,1.22,0.00
"02/04/2024 00:10:00","N.Y.C.",61761,32.59,1.37,0.00
"02/04/2024 00:10:00","NORTH",61755,32.31,1.09,0.00
